更新日時,全体,大阪府,京都府,兵庫県,奈良県,滋賀県,和歌山県,福井県,岐阜県,三重県
2022-02-14 11:36,-,-,-,-,葛城市：約220軒  ,-,-,-,-,-
2022-02-14 11:39,-,-,-,-,葛城市：約220軒  ,-,-,-,-,-
2022-02-14 11:42,-,-,-,-,葛城市：約220軒  ,-,-,-,-,-
2022-02-14 11:45,-,-,-,-,葛城市：約220軒  ,-,-,-,-,-
2022-02-14 11:48,-,-,-,-,葛城市：約220軒  ,-,-,-,-,-
2022-02-14 11:51,-,-,-,-,葛城市：約220軒  ,-,-,-,-,-
2022-02-14 11:54,-,-,-,-,葛城市：約220軒  ,-,-,-,-,-
2022-02-14 11:57,-,-,-,-,葛城市：約220軒  ,-,-,-,-,-
2022-02-14 12:00,-,-,-,-,葛城市：約220軒  ,-,-,-,-,-
2022-02-14 12:03,-,-,-,-,葛城市：約220軒  ,-,-,-,-,-
2022-02-14 12:06,-,-,-,-,葛城市：約220軒  ,-,-,-,-,-
2022-02-14 12:09,-,-,-,-,葛城市：約220軒  ,-,-,-,-,-
2022-02-14 12:12,-,-,-,-,葛城市：約220軒  ,-,-,-,-,-
2022-02-14 12:15,-,-,-,-,葛城市：約220軒  ,-,-,-,-,-
2022-02-14 12:18,-,-,-,-,葛城市：約220軒  ,-,-,-,-,-
2022-02-14 12:21,-,-,-,-,葛城市：約220軒  ,-,-,-,-,-
2022-02-14 12:24,-,-,-,-,葛城市：約220軒  ,-,-,-,-,-
2022-02-14 12:27,-,-,-,-,葛城市：約220軒  ,-,-,-,-,-
2022-02-14 12:30,-,-,-,-,葛城市：約220軒  ,-,-,-,-,-
2022-02-14 12:33,-,-,-,-,葛城市：約220軒  ,-,-,-,-,-
2022-02-14 12:36,-,-,-,-,葛城市：約220軒  ,-,-,-,-,-
2022-02-14 12:39,-,-,-,-,葛城市：約220軒  ,-,-,-,-,-
2022-02-14 12:42,-,-,-,-,葛城市：約220軒  ,-,-,-,-,-
2022-02-14 15:27,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 15:30,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 15:33,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 15:36,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 15:39,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 15:42,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 15:45,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 15:48,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 15:51,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 15:54,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 15:57,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 16:00,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 16:03,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 16:06,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 16:09,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 16:12,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 16:15,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 16:18,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 16:21,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 16:24,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 16:27,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 16:30,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 16:33,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 16:36,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 16:39,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 16:42,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 16:45,-,茨木市：10軒未満  ,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 16:48,-,茨木市：10軒未満  ,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 16:51,-,茨木市：10軒未満  ,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 16:54,-,茨木市：10軒未満  ,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 16:57,-,茨木市：10軒未満  ,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 17:00,-,茨木市：10軒未満  ,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 17:03,-,茨木市：10軒未満  ,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 17:06,-,茨木市：10軒未満  ,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 17:09,-,茨木市：10軒未満  ,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 17:12,-,茨木市：10軒未満  ,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 17:15,-,茨木市：10軒未満  ,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 17:18,-,茨木市：10軒未満  ,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 17:21,-,茨木市：10軒未満  ,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 17:24,-,茨木市：10軒未満  ,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 17:27,-,茨木市：10軒未満  ,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 17:30,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 17:33,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 17:36,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 17:39,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 17:42,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 17:45,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 17:48,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 17:51,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 17:54,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 17:57,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 18:00,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 18:03,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 18:06,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 18:09,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 18:12,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 18:15,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 18:18,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 18:21,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 18:24,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 18:27,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 18:30,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-14 18:33,-,-,-,-,香芝市：約10軒  ,-,-,-,-,-
2022-02-15 14:33,-,"大阪市：約1,220軒　-　浪速区：約1,220軒、西成区：10軒未満 ",-,-,-,-,-,-,-,-
2022-02-15 14:36,-,大阪市：約250軒　-　浪速区：約250軒 ,-,-,-,-,-,-,-,-
2022-02-15 14:39,-,大阪市：約250軒　-　浪速区：約250軒 ,-,-,-,-,-,-,-,-
2022-02-16 01:45,-,-,-,加西市：約200軒  ,-,-,-,-,-,-
2022-02-16 01:48,-,-,-,加西市：約200軒  ,-,-,-,-,-,-
2022-02-16 01:51,-,-,-,加西市：約10軒  ,-,-,-,-,-,-
2022-02-16 01:54,-,-,-,加西市：約10軒  ,-,-,-,-,-,-
2022-02-16 01:57,-,-,-,加西市：約10軒  ,-,-,-,-,-,-
2022-02-16 02:00,-,-,-,加西市：約10軒  ,-,-,-,-,-,-
2022-02-16 02:03,-,-,-,加西市：約10軒  ,-,-,-,-,-,-
2022-02-16 02:06,-,-,-,加西市：約10軒  ,-,-,-,-,-,-
2022-02-16 02:09,-,-,-,加西市：約10軒  ,-,-,-,-,-,-
2022-02-16 02:12,-,-,-,加西市：約10軒  ,-,-,-,-,-,-
2022-02-16 02:15,-,-,-,加西市：約10軒  ,-,-,-,-,-,-
2022-02-16 02:18,-,-,-,加西市：約10軒  ,-,-,-,-,-,-
2022-02-16 02:21,-,-,-,加西市：約10軒  ,-,-,-,-,-,-
2022-02-16 02:24,-,-,-,加西市：約10軒  ,-,-,-,-,-,-
2022-02-16 02:27,-,-,-,加西市：約10軒  ,-,-,-,-,-,-
2022-02-16 02:30,-,-,-,加西市：約10軒  ,-,-,-,-,-,-
2022-02-16 02:33,-,-,-,加西市：約10軒  ,-,-,-,-,-,-
2022-02-16 02:36,-,-,-,加西市：約10軒  ,-,-,-,-,-,-
2022-02-16 02:39,-,-,-,加西市：約10軒  ,-,-,-,-,-,-
2022-02-16 02:42,-,-,-,加西市：約10軒  ,-,-,-,-,-,-
2022-02-16 20:09,-,"大阪市：約2,100軒　-　浪速区：約2,100軒 ",-,-,-,-,-,-,-,-
2022-02-16 20:12,-,大阪市：約240軒　-　浪速区：約240軒 ,-,-,-,-,-,-,-,-
2022-02-16 20:15,-,大阪市：約240軒　-　浪速区：約240軒 ,-,-,-,-,-,-,-,-
2022-02-16 20:18,-,大阪市：約240軒　-　浪速区：約240軒 ,-,-,-,-,-,-,-,-
2022-02-16 20:21,-,大阪市：約240軒　-　浪速区：約240軒 ,-,-,-,-,-,-,-,-
2022-02-16 20:24,-,大阪市：約240軒　-　浪速区：約240軒 ,-,-,-,-,-,-,-,-
2022-02-16 20:27,-,大阪市：約240軒　-　浪速区：約240軒 ,-,-,-,-,-,-,-,-
2022-02-16 20:30,-,大阪市：約240軒　-　浪速区：約240軒 ,-,-,-,-,-,-,-,-
2022-02-16 20:33,-,大阪市：約240軒　-　浪速区：約240軒 ,-,-,-,-,-,-,-,-
2022-02-16 20:36,-,大阪市：約240軒　-　浪速区：約240軒 ,-,-,-,-,-,-,-,-
2022-02-16 20:39,-,大阪市：約240軒　-　浪速区：約240軒 ,-,-,-,-,-,-,-,-
2022-02-16 20:42,-,大阪市：約240軒　-　浪速区：約240軒 ,-,-,-,-,-,-,-,-
2022-02-16 20:45,-,大阪市：約240軒　-　浪速区：約240軒 ,-,-,-,-,-,-,-,-
2022-02-16 20:48,-,大阪市：約240軒　-　浪速区：約240軒 ,-,-,-,-,-,-,-,-
2022-02-16 20:51,-,大阪市：約240軒　-　浪速区：約240軒 ,-,-,-,-,-,-,-,-
2022-02-16 20:54,-,大阪市：約240軒　-　浪速区：約240軒 ,-,-,-,-,-,-,-,-
2022-02-16 20:57,-,大阪市：約240軒　-　浪速区：約240軒 ,-,-,-,-,-,-,-,-
2022-02-16 21:00,-,大阪市：約240軒　-　浪速区：約240軒 ,-,-,-,-,-,-,-,-
2022-02-16 21:03,-,大阪市：約240軒　-　浪速区：約240軒 ,-,-,-,-,-,-,-,-
2022-02-16 21:06,-,大阪市：約240軒　-　浪速区：約240軒 ,-,-,-,-,-,-,-,-
2022-02-16 21:09,-,大阪市：約240軒　-　浪速区：約240軒 ,-,-,-,-,-,-,-,-
2022-02-17 03:18,-,-,-,豊岡市：約30軒朝来市：約460軒 ,-,-,-,-,-,-
2022-02-17 03:21,-,-,-,豊岡市：約30軒朝来市：約460軒 ,-,-,-,-,-,-
2022-02-17 03:24,-,-,-,豊岡市：約30軒朝来市：約460軒 ,-,-,-,-,-,-
2022-02-17 03:27,-,-,-,豊岡市：約30軒朝来市：約460軒 ,-,-,-,-,-,-
2022-02-17 03:30,-,-,-,豊岡市：約30軒朝来市：約460軒 ,-,-,-,-,-,-
2022-02-17 03:33,-,-,-,豊岡市：約30軒朝来市：約460軒 ,-,-,-,-,-,-
2022-02-17 03:36,-,-,-,豊岡市：約30軒朝来市：約460軒 ,-,-,-,-,-,-
2022-02-17 03:39,-,-,-,豊岡市：約30軒朝来市：約460軒 ,-,-,-,-,-,-
2022-02-17 03:42,-,-,-,豊岡市：約30軒朝来市：約460軒 ,-,-,-,-,-,-
2022-02-17 03:45,-,-,-,豊岡市：約30軒朝来市：約460軒 ,-,-,-,-,-,-
2022-02-17 03:48,-,-,-,豊岡市：約30軒朝来市：約460軒 ,-,-,-,-,-,-
2022-02-17 03:51,-,-,-,豊岡市：約30軒朝来市：約460軒 ,-,-,-,-,-,-
2022-02-17 03:54,-,-,-,豊岡市：約30軒朝来市：約460軒 ,-,-,-,-,-,-
2022-02-17 03:57,-,-,-,豊岡市：約30軒朝来市：約460軒 ,-,-,-,-,-,-
2022-02-17 04:00,-,-,-,豊岡市：約30軒朝来市：約460軒 ,-,-,-,-,-,-
2022-02-17 04:03,-,-,-,豊岡市：約30軒朝来市：約460軒 ,-,-,-,-,-,-
2022-02-17 04:06,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 04:09,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 04:12,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 04:15,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 04:18,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 04:21,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 04:24,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 04:27,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 04:30,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 04:33,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 04:36,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 04:39,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 04:42,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 04:45,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 04:48,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 04:51,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 04:54,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 04:57,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 05:00,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 05:03,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 05:06,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 05:09,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 05:12,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 05:15,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 05:18,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 05:21,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 05:24,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 05:27,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 05:30,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 05:33,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 05:36,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 05:39,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 05:42,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 05:45,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 05:48,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 05:51,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 05:54,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 05:57,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 06:00,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 06:03,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 06:06,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 06:09,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 06:12,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 06:15,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 06:18,-,-,-,朝来市：約420軒  ,-,-,-,-,-,-
2022-02-17 06:21,-,-,-,朝来市：約190軒  ,-,-,-,-,-,-
2022-02-17 15:48,-,-,-,神崎郡　神河町：約180軒  ,-,-,-,-,-,-
2022-02-17 15:51,-,-,-,"神崎郡　神河町：約1,180軒  ",-,-,-,-,-,-
2022-02-17 15:54,-,-,-,"神崎郡　神河町：約1,180軒  ",-,-,-,-,-,-
2022-02-17 15:57,-,-,-,"神崎郡　神河町：約1,180軒  ",-,-,-,-,-,-
2022-02-17 16:00,-,-,-,"神崎郡　神河町：約1,180軒  ",-,-,-,-,-,-
2022-02-17 16:03,-,-,-,"神崎郡　神河町：約1,180軒  ",-,-,-,-,-,-
2022-02-17 16:06,-,-,-,"神崎郡　神河町：約1,180軒  ",-,-,-,-,-,-
2022-02-17 16:09,-,-,-,"神崎郡　神河町：約1,180軒  ",-,-,-,-,-,-
2022-02-17 16:12,-,-,-,"神崎郡　神河町：約1,180軒  ",-,-,-,-,-,-
2022-02-17 16:15,-,-,-,"神崎郡　神河町：約1,180軒  ",-,-,-,-,-,-
2022-02-17 16:18,-,-,-,"神崎郡　神河町：約1,180軒  ",-,-,-,-,-,-
2022-02-17 16:21,-,-,-,"神崎郡　神河町：約1,180軒  ",-,-,-,-,-,-
2022-02-17 16:24,-,-,-,"神崎郡　神河町：約1,180軒  ",-,-,-,-,-,-
2022-02-17 16:27,-,-,-,"神崎郡　神河町：約1,180軒  ",-,-,-,-,-,-
2022-02-17 16:30,-,-,-,神崎郡　神河町：約660軒  ,-,-,-,-,-,-
2022-02-17 16:33,-,-,-,神崎郡　神河町：約660軒  ,-,-,-,-,-,-
2022-02-17 16:36,-,-,-,神崎郡　神河町：約660軒  ,-,-,-,-,-,-
2022-02-17 16:39,-,-,-,神崎郡　神河町：約660軒  ,-,-,-,-,-,-
2022-02-17 16:42,-,-,-,神崎郡　神河町：約660軒  ,-,-,-,-,-,-
2022-02-17 16:45,-,-,-,神崎郡　神河町：約660軒  ,-,-,-,-,-,-
2022-02-17 16:48,-,-,-,神崎郡　神河町：約660軒  ,-,-,-,-,-,-
2022-02-17 16:51,-,-,-,神崎郡　神河町：約660軒  ,-,-,-,-,-,-
2022-02-17 16:54,-,-,-,神崎郡　神河町：約660軒  ,-,-,-,-,-,-
2022-02-17 16:57,-,-,-,神崎郡　神河町：約660軒  ,-,-,-,-,-,-
2022-02-17 17:00,-,-,-,神崎郡　神河町：約660軒  ,-,-,-,-,-,-
2022-02-17 17:03,-,-,-,神崎郡　神河町：約660軒  ,-,-,-,-,-,-
2022-02-17 17:06,-,-,-,神崎郡　神河町：約660軒  ,-,-,-,-,-,-
2022-02-17 17:09,-,-,-,神崎郡　神河町：約660軒  ,-,-,-,-,-,-
2022-02-17 17:12,-,-,-,神崎郡　神河町：約520軒  ,-,-,-,-,-,-
2022-02-17 17:15,-,-,-,神崎郡　神河町：約330軒  ,-,-,-,-,-,-
2022-02-17 17:18,-,-,-,神崎郡　神河町：約330軒  ,-,-,-,-,-,-
2022-02-17 17:21,-,-,-,神崎郡　神河町：約330軒  ,-,-,-,-,-,-
2022-02-17 17:24,-,-,-,神崎郡　神河町：約330軒  ,-,-,-,-,-,-
2022-02-17 17:27,-,-,-,神崎郡　神河町：約330軒  ,-,-,-,-,-,-
2022-02-17 17:30,-,-,-,神崎郡　神河町：約330軒  ,-,-,-,-,-,-
2022-02-17 17:33,-,-,-,神崎郡　神河町：約330軒  ,-,-,-,-,-,-
2022-02-17 17:36,-,-,-,神崎郡　神河町：約330軒  ,-,-,-,-,-,-
2022-02-17 17:39,-,-,-,神崎郡　神河町：約330軒  ,-,-,-,-,-,-
2022-02-17 17:42,-,-,-,神崎郡　神河町：約90軒  ,-,-,-,-,-,-
2022-02-17 17:45,-,-,-,神崎郡　神河町：約90軒  ,-,-,-,-,-,-
2022-02-17 17:48,-,-,-,神崎郡　神河町：約90軒  ,-,-,-,-,-,-
2022-02-17 17:51,-,-,-,神崎郡　神河町：約90軒  ,-,-,-,-,-,-
2022-02-17 17:54,-,-,-,神崎郡　神河町：約90軒  ,-,-,-,-,-,-
2022-02-17 17:57,-,-,-,神崎郡　神河町：約90軒  ,-,-,-,-,-,-
2022-02-17 18:00,-,-,-,神崎郡　神河町：約90軒  ,-,-,-,-,-,-
2022-02-17 18:03,-,-,-,神崎郡　神河町：約90軒  ,-,-,-,-,-,-
2022-02-17 18:06,-,-,-,神崎郡　神河町：約90軒  ,-,-,-,-,-,-
2022-02-17 18:09,-,-,-,神崎郡　神河町：約90軒  ,-,-,-,-,-,-
2022-02-17 18:12,-,-,-,神崎郡　神河町：約90軒  ,-,-,-,-,-,-
2022-02-17 18:15,-,-,-,神崎郡　神河町：約90軒  ,-,-,-,-,-,-
2022-02-17 18:18,-,-,-,神崎郡　神河町：約90軒  ,-,-,-,-,-,-
2022-02-17 18:21,-,-,-,神崎郡　神河町：約90軒  ,-,-,-,-,-,-
2022-02-17 18:24,-,-,-,神崎郡　神河町：約90軒  ,-,-,-,-,-,-
2022-02-17 18:27,-,-,-,神崎郡　神河町：約90軒  ,-,-,-,-,-,-
2022-02-17 18:30,-,-,-,神崎郡　神河町：約90軒  ,-,-,-,-,-,-
2022-02-17 18:33,-,-,-,神崎郡　神河町：約90軒  ,-,-,-,-,-,-
2022-02-17 18:36,-,-,-,神崎郡　神河町：約90軒  ,-,-,-,-,-,-
2022-02-17 18:39,-,-,-,神崎郡　神河町：約90軒  ,-,-,-,-,-,-
2022-02-17 18:42,-,-,-,神崎郡　神河町：約90軒  ,-,-,-,-,-,-
2022-02-17 18:45,-,-,-,神崎郡　神河町：約90軒  ,-,-,-,-,-,-
2022-02-17 18:48,-,-,-,神崎郡　神河町：約90軒  ,-,-,-,-,-,-
2022-02-17 18:51,-,-,-,神崎郡　神河町：約90軒  ,-,-,-,-,-,-
2022-02-17 19:18,-,-,-,"豊岡市：約1,920軒  ",-,-,-,-,-,-
2022-02-17 19:21,-,-,-,豊岡市：約340軒  ,-,-,-,-,-,-
2022-02-17 19:24,-,-,-,豊岡市：約340軒  ,-,-,-,-,-,-
2022-02-17 19:27,-,-,-,豊岡市：約340軒  ,-,-,-,-,-,-
2022-02-17 19:30,-,-,-,豊岡市：約340軒  ,-,-,-,-,-,-
2022-02-17 19:33,-,-,-,豊岡市：約340軒  ,-,-,-,-,-,-
2022-02-17 19:36,-,-,-,豊岡市：約340軒  ,-,-,-,-,-,-
2022-02-17 19:39,-,-,-,豊岡市：約340軒  ,-,-,-,-,-,-
2022-02-17 19:42,-,-,-,豊岡市：約340軒  ,-,-,-,-,-,-
2022-02-17 19:45,-,-,-,豊岡市：約340軒  ,-,-,-,-,-,-
2022-02-17 19:48,-,-,-,豊岡市：約340軒  ,-,-,-,-,-,-
2022-02-17 19:51,-,-,-,豊岡市：約340軒  ,-,-,-,-,-,-
2022-02-17 19:54,-,-,-,豊岡市：約340軒  ,-,-,-,-,-,-
2022-02-17 19:57,-,-,-,豊岡市：約220軒  ,-,-,-,-,-,-
2022-02-17 20:00,-,-,-,豊岡市：約220軒  ,-,-,-,-,-,-
2022-02-17 20:03,-,-,-,豊岡市：約220軒  ,-,-,-,-,-,-
2022-02-17 20:06,-,-,-,豊岡市：約220軒  ,-,-,-,-,-,-
2022-02-17 20:09,-,-,-,豊岡市：約220軒  ,-,-,-,-,-,-
2022-02-17 20:12,-,-,-,豊岡市：約220軒  ,-,-,-,-,-,-
2022-02-17 20:15,-,-,-,豊岡市：約220軒  ,-,-,-,-,-,-
2022-02-17 20:18,-,-,-,豊岡市：約220軒  ,-,-,-,-,-,-
2022-02-17 20:21,-,-,-,豊岡市：約220軒  ,-,-,-,-,-,-
2022-02-17 20:24,-,-,-,豊岡市：約220軒  ,-,-,-,-,-,-
2022-02-17 20:27,-,-,-,豊岡市：約220軒  ,-,-,-,-,-,-
2022-02-17 20:30,-,-,-,豊岡市：約220軒  ,-,-,-,-,-,-
2022-02-17 20:33,-,-,-,豊岡市：約220軒  ,-,-,-,-,-,-
2022-02-17 20:36,-,-,-,豊岡市：約220軒  ,-,-,-,-,-,-
2022-02-17 20:39,-,-,-,豊岡市：約220軒  ,-,-,-,-,-,-
2022-02-17 20:42,-,-,-,豊岡市：約220軒  ,-,-,-,-,-,-
2022-02-18 00:27,-,-,京丹後市：約130軒  ,-,-,-,-,-,-,-
2022-02-18 00:30,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 00:33,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 00:36,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 00:39,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 00:42,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 00:45,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 00:48,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 00:51,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 00:54,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 00:57,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 01:00,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 01:03,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 01:06,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 01:09,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 01:12,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 01:15,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 01:18,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 01:21,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 01:24,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 01:27,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 01:30,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 01:33,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 01:36,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 01:39,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 01:42,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 01:45,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 01:48,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 01:51,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 01:54,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 01:57,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
2022-02-18 02:00,-,-,京丹後市：約930軒  ,-,-,-,-,-,-,-
